number,sys_id,short_description,priority,state,assignment_group,assigned_to,opened_by,company,sys_created_on,sys_updated_on,link,age_days
INC0046140,995e47c73b4572109faa1da985e45ae2,For Inset and stay button ,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/2dbe26113b71ae10d00f0dc5e4e45a3b"", ""value"": ""2dbe26113b71ae10d00f0dc5e4e45a3b""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/cad5b8883b9dae10d00f0dc5e4e45ad4"", ""value"": ""cad5b8883b9dae10d00f0dc5e4e45ad4""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/cad5b8883b9dae10d00f0dc5e4e45ad4"", ""value"": ""cad5b8883b9dae10d00f0dc5e4e45ad4""}",,2025-11-11 08:47:11,2025-11-14 08:10:41,,
INC0012193,99b387863bc7ee14399d5d0864e45ac6,P3|AM ET|CL.SA.Santiago.4.Av Presidente Riesco|Clain Warranty 3YDLVV3,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/e53fab1d3bacea50d00f0dc5e4e45af1"", ""value"": ""e53fab1d3bacea50d00f0dc5e4e45af1""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/786056223bbb1e10d00f0dc5e4e45a2a"", ""value"": ""786056223bbb1e10d00f0dc5e4e45a2a""}",,2025-07-31 19:24:18,2025-11-14 08:10:42,,
INC0045004,99cd91d13b017654399d5d0864e45ac9,Teams calendar is continually showing unavailable,3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/9f6e6eee333f9e1001691fa19e5c7bfa"", ""value"": ""9f6e6eee333f9e1001691fa19e5c7bfa""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/d9a4dea233379e1001691fa19e5c7b70"", ""value"": ""d9a4dea233379e1001691fa19e5c7b70""}",,2025-11-05 14:07:32,2025-11-14 08:10:43,,
INC0046139,99e39fcb3b4572109faa1da985e45a77,for insert and stay button to admin ,4,1,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/2dbe26113b71ae10d00f0dc5e4e45a3b"", ""value"": ""2dbe26113b71ae10d00f0dc5e4e45a3b""}",,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/cad5b8883b9dae10d00f0dc5e4e45ad4"", ""value"": ""cad5b8883b9dae10d00f0dc5e4e45ad4""}",,2025-11-11 09:11:29,2025-11-14 08:10:43,,
INC0045315,9a7526693b41fa54399d5d0864e45a2c,BB is not working and impact WHOLE GROUP,3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/78aee6a23b375e10d00f0dc5e4e45af0"", ""value"": ""78aee6a23b375e10d00f0dc5e4e45af0""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/081e122a33f79e1001691fa19e5c7b0e"", ""value"": ""081e122a33f79e1001691fa19e5c7b0e""}",,2025-11-06 14:07:47,2025-11-14 08:10:44,,
INC0046139,9a9d4b473b4572109faa1da985e45a79,test,4,1,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/2dbe26113b71ae10d00f0dc5e4e45a3b"", ""value"": ""2dbe26113b71ae10d00f0dc5e4e45a3b""}",,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/cad5b8883b9dae10d00f0dc5e4e45ad4"", ""value"": ""cad5b8883b9dae10d00f0dc5e4e45ad4""}",,2025-11-11 08:43:58,2025-11-14 08:10:45,,
INC0035457,9b4b86903bacb614ae6be524c3e45ac0,Laptop overheating,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/f8aee6a23b375e10d00f0dc5e4e45ad7"", ""value"": ""f8aee6a23b375e10d00f0dc5e4e45ad7""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/df741ae63bfb1e10d00f0dc5e4e45a71"", ""value"": ""df741ae63bfb1e10d00f0dc5e4e45a71""}",,2025-10-08 18:21:56,2025-11-14 08:10:46,,
INC0045697,9b5d31f53b01be54399d5d0864e45a54,Laptop Keys Not Working,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/30aee6a23b375e10d00f0dc5e4e45afd"", ""value"": ""30aee6a23b375e10d00f0dc5e4e45afd""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/a82237643bf3a6d0ae6be524c3e45aa1"", ""value"": ""a82237643bf3a6d0ae6be524c3e45aa1""}",,2025-11-07 05:43:12,2025-11-14 08:10:47,,
INC0045428,9c0f7ae53b8dfa54399d5d0864e45a7d,Unable login system ,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/a62ee6ae333f9e1001691fa19e5c7b0c"", ""value"": ""a62ee6ae333f9e1001691fa19e5c7b0c""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/a62ee6ae333f9e1001691fa19e5c7b0c"", ""value"": ""a62ee6ae333f9e1001691fa19e5c7b0c""}",,2025-11-06 16:01:29,2025-11-14 08:10:48,,
INC0045702,9cc382393b81be54399d5d0864e45ab2,The laptop battery lasts only 2–3 minutes after a full charge and needs urgent replacement.,3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/dcbea262337f9e1001691fa19e5c7b87"", ""value"": ""dcbea262337f9e1001691fa19e5c7b87""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/1793266a3b335e10d00f0dc5e4e45a15"", ""value"": ""1793266a3b335e10d00f0dc5e4e45a15""}",,2025-11-07 06:12:00,2025-11-14 08:10:49,,
INC0045921,9d15f4c63b4dba54ae6be524c3e45a56,SAP 2000 V23 | Software is installed but license is not getting configured,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/dede6ae23b375e10d00f0dc5e4e45a86"", ""value"": ""dede6ae23b375e10d00f0dc5e4e45a86""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/dede6ae23b375e10d00f0dc5e4e45a86"", ""value"": ""dede6ae23b375e10d00f0dc5e4e45a86""}",,2025-11-07 19:05:43,2025-11-14 08:10:49,,
INC0046127,9d8411e23b413294ae6be524c3e45ac9,I'm having trouble to access for https://citrix.gslbwoodplc.com/Citrix/,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/d4bea262337f9e1001691fa19e5c7b24"", ""value"": ""d4bea262337f9e1001691fa19e5c7b24""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/d4bea262337f9e1001691fa19e5c7b24"", ""value"": ""d4bea262337f9e1001691fa19e5c7b24""}",,2025-11-09 10:38:01,2025-11-14 08:10:50,,
INC0044095,9e216e683b457214ae6be524c3e45ae8,WIFI issue | Wi-Fi connectivity issue,3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/877eea623b375e10d00f0dc5e4e45a42"", ""value"": ""877eea623b375e10d00f0dc5e4e45a42""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/62f95e2233b79e1001691fa19e5c7b37"", ""value"": ""62f95e2233b79e1001691fa19e5c7b37""}",,2025-11-03 11:06:40,2025-11-14 08:10:51,,
INC0044354,9e504ebc3bcd3614ae6be524c3e45acf,Unable to log in due to ERM,3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/b95d6c093bb02210d00f0dc5e4e45a04"", ""value"": ""b95d6c093bb02210d00f0dc5e4e45a04""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/74c69de23b1c7214399d5d0864e45a63"", ""value"": ""74c69de23b1c7214399d5d0864e45a63""}",,2025-11-04 03:26:58,2025-11-14 08:10:52,,
INC0030662,9f43edf33b843250ae6be524c3e45a88,"Die bluebeam werk nie vir my nie, dit erken nie my rekening nie. ...",3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/d870ca693bb4a210d00f0dc5e4e45a89"", ""value"": ""d870ca693bb4a210d00f0dc5e4e45a89""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/46adca2e33739e1001691fa19e5c7b2f"", ""value"": ""46adca2e33739e1001691fa19e5c7b2f""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/cae712aa3b3f1e10d00f0dc5e4e45ace"", ""value"": ""cae712aa3b3f1e10d00f0dc5e4e45ace""}",,2025-09-24 15:56:36,2025-11-14 08:10:54,,
INC0042096,9f9ef02e3bb43690ae6be524c3e45aa7,Profile issue | User requested to keep the desktop icons unchanged,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/5a2e66ae333f9e1001691fa19e5c7bbc"", ""value"": ""5a2e66ae333f9e1001691fa19e5c7bbc""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/5a2e66ae333f9e1001691fa19e5c7bbc"", ""value"": ""5a2e66ae333f9e1001691fa19e5c7bbc""}",,2025-10-27 23:15:43,2025-11-14 08:10:54,,
INC0044332,a05755743bc1fa14399d5d0864e45a4f,SolarWinds Alert | P4 | APAC | KOL | Kolkata | IN | Disk Utilization Alert: F:\ Label:KOL01-HXSQL01_F (Data)  Serial Number 267DE29F on KOL01-HXSQL01 ,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/e4e40aa13bf4a210d00f0dc5e4e45a6e"", ""value"": ""e4e40aa13bf4a210d00f0dc5e4e45a6e""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/f05eae223b375e10d00f0dc5e4e45a94"", ""value"": ""f05eae223b375e10d00f0dc5e4e45a94""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/f05eae223b375e10d00f0dc5e4e45a94"", ""value"": ""f05eae223b375e10d00f0dc5e4e45a94""}",,2025-11-04 00:25:31,2025-11-14 08:10:55,,
INC0043696,a0625fbb3b347214399d5d0864e45a33,SolarWinds Alert | P4 | NCSA | SGO20 | Providencia | CL | MSSQL | Disk Utilization Alert: F:\ Label:New Volume  Serial Number 7094BFB8 on SGO-SQL10,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/e4e40aa13bf4a210d00f0dc5e4e45a6e"", ""value"": ""e4e40aa13bf4a210d00f0dc5e4e45a6e""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/7fbe62e23b375e10d00f0dc5e4e45a12"", ""value"": ""7fbe62e23b375e10d00f0dc5e4e45a12""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/7fbe62e23b375e10d00f0dc5e4e45a12"", ""value"": ""7fbe62e23b375e10d00f0dc5e4e45a12""}",,2025-11-01 06:45:44,2025-11-14 08:10:56,,
INC0039122,a11144673b607e10ae6be524c3e45ad7,P3 - AMEC - Canada - Check Sum Failure - Backup Completed with one or more error for EDC01-SP-SQL19,4,3,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/47748ee533fcea1001691fa19e5c7b4f"", ""value"": ""47748ee533fcea1001691fa19e5c7b4f""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/e0be2ea23b375e10d00f0dc5e4e45ae5"", ""value"": ""e0be2ea23b375e10d00f0dc5e4e45ae5""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/e0be2ea23b375e10d00f0dc5e4e45ae5"", ""value"": ""e0be2ea23b375e10d00f0dc5e4e45ae5""}",,2025-10-18 10:38:22,2025-11-14 08:10:56,,
INC0045723,a1929a3d3b45be54399d5d0864e45a83,https://woodplc.sharepoint.com/teams/ConsultCVs/Shared%20Documents/Forms/AllItems.aspx?id=%2Fteams%2FConsultCVs%2FShared%20Documents%2FCVs%20agent%2Eagent&paren,3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/a3be22e23b375e10d00f0dc5e4e45a71"", ""value"": ""a3be22e23b375e10d00f0dc5e4e45a71""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/2c61cbd13371225001691fa19e5c7bd9"", ""value"": ""2c61cbd13371225001691fa19e5c7bd9""}",,2025-11-07 07:16:05,2025-11-14 08:10:57,,
INC0042415,a20cc0f63b78be90399d5d0864e45a98,Autodesk AutoCAD 2022 | AutoCAD 2022 is not installing from software center,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/586e6aee333f9e1001691fa19e5c7bf2"", ""value"": ""586e6aee333f9e1001691fa19e5c7bf2""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/586e6aee333f9e1001691fa19e5c7bf2"", ""value"": ""586e6aee333f9e1001691fa19e5c7bf2""}",,2025-10-28 13:45:48,2025-11-14 08:10:58,,
INC0045308,a274e6ed3b01fa54399d5d0864e45a14,oracle latency issue,3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/d4bea262337f9e1001691fa19e5c7b24"", ""value"": ""d4bea262337f9e1001691fa19e5c7b24""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/ea141eee33f39e1001691fa19e5c7be9"", ""value"": ""ea141eee33f39e1001691fa19e5c7be9""}",,2025-11-06 13:56:40,2025-11-14 08:10:58,,
INC0043499,a277cb6f3b38bed0399d5d0864e45ae8,HYSYS Stream Reporter not connecting to HYSYS,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/08d472c433502a1001691fa19e5c7b88"", ""value"": ""08d472c433502a1001691fa19e5c7b88""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/22bc86e633739e1001691fa19e5c7b4f"", ""value"": ""22bc86e633739e1001691fa19e5c7b4f""}",,2025-10-31 11:57:31,2025-11-14 08:10:59,,
INC0045958,a2ea964e3b0dfa54ae6be524c3e45a1e,P3 - Azure - WoodPLC - Backup failed for GRB_ECD20005_ID_LBCC [UKI02-HXSQL14],4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/47748ee533fcea1001691fa19e5c7b4f"", ""value"": ""47748ee533fcea1001691fa19e5c7b4f""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/e0be2ea23b375e10d00f0dc5e4e45ae5"", ""value"": ""e0be2ea23b375e10d00f0dc5e4e45ae5""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/e0be2ea23b375e10d00f0dc5e4e45ae5"", ""value"": ""e0be2ea23b375e10d00f0dc5e4e45ae5""}",,2025-11-08 02:30:48,2025-11-14 08:11:00,,
INC0016553,a37ee5123b5b2e10399d5d0864e45a26,Problem description:  Hosts having  CMOS Battery Issue  ,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/32740eed3bb4a210d00f0dc5e4e45ada"", ""value"": ""32740eed3bb4a210d00f0dc5e4e45ada""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/262e62223b375e10d00f0dc5e4e45ab4"", ""value"": ""262e62223b375e10d00f0dc5e4e45ab4""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/262e62223b375e10d00f0dc5e4e45ab4"", ""value"": ""262e62223b375e10d00f0dc5e4e45ab4""}",,2025-08-13 18:11:43,2025-11-14 08:11:01,,
INC0015218,a3e66a743b132ad4399d5d0864e45a07,RemoteDesktop not wrking,3,1,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/d5573f7c3396e2d001691fa19e5c7b30"", ""value"": ""d5573f7c3396e2d001691fa19e5c7b30""}",,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/ebf8f4433375e65001691fa19e5c7b0f"", ""value"": ""ebf8f4433375e65001691fa19e5c7b0f""}",,2025-08-09 06:20:32,2025-11-14 08:11:01,,
INC0045848,a3fda7753b893294399d5d0864e45ac1,"as I am facing significant difficulties working with it. The device heats up very quickly, Blueprint error, and frequently hangs which is affecting my productiv",3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/d4bea262337f9e1001691fa19e5c7b24"", ""value"": ""d4bea262337f9e1001691fa19e5c7b24""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/4afd0612339de25001691fa19e5c7b79"", ""value"": ""4afd0612339de25001691fa19e5c7b79""}",,2025-11-07 13:54:17,2025-11-14 08:11:02,,
INC0043971,a40ae1683bcdb614399d5d0864e45ac1,Network Drive | Users have been experiencing intermittent access issues with the network drive for the past two weeks.,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/0e8eae623b375e10d00f0dc5e4e45a13"", ""value"": ""0e8eae623b375e10d00f0dc5e4e45a13""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/0e8eae623b375e10d00f0dc5e4e45a13"", ""value"": ""0e8eae623b375e10d00f0dc5e4e45a13""}",,2025-11-03 07:08:48,2025-11-14 08:11:03,,
INC0028858,a4715b863b4072d0ae6be524c3e45aa6,Mathcad 15 install PTC_GLOBAL,4,1,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/d844da9a3b806290d00f0dc5e4e45a50"", ""value"": ""d844da9a3b806290d00f0dc5e4e45a50""}",,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/97166aa63b735e10d00f0dc5e4e45ac1"", ""value"": ""97166aa63b735e10d00f0dc5e4e45ac1""}",,2025-09-19 13:27:25,2025-11-14 08:11:04,,
INC0021241,a4d335873b27aa50ae6be524c3e45a36,Change password outlook,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/a020022133fcea1001691fa19e5c7bea"", ""value"": ""a020022133fcea1001691fa19e5c7bea""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/af12bd873baeea10d00f0dc5e4e45a30"", ""value"": ""af12bd873baeea10d00f0dc5e4e45a30""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/af12bd873baeea10d00f0dc5e4e45a30"", ""value"": ""af12bd873baeea10d00f0dc5e4e45a30""}",,2025-08-28 12:46:09,2025-11-14 08:11:05,,
INC0011994,a51dfc8e3bcb2a14399d5d0864e45a08,"I have an EA software, Permission to access error as shown; I unable create new filters...",3,1,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/d5573f7c3396e2d001691fa19e5c7b30"", ""value"": ""d5573f7c3396e2d001691fa19e5c7b30""}",,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/42fcca2a33739e1001691fa19e5c7ba3"", ""value"": ""42fcca2a33739e1001691fa19e5c7ba3""}",,2025-07-31 09:38:38,2025-11-14 08:11:07,,
INC0044941,a56834593b813654399d5d0864e45ad8,Adobe pro  not installing from software center,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/d4bea262337f9e1001691fa19e5c7b24"", ""value"": ""d4bea262337f9e1001691fa19e5c7b24""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/d4bea262337f9e1001691fa19e5c7b24"", ""value"": ""d4bea262337f9e1001691fa19e5c7b24""}",,2025-11-05 11:22:45,2025-11-14 08:11:08,,
INC0044651,a694588d3b893a14ae6be524c3e45a93,Ajuste de contas NFS 3370 e 3390,3,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/877eea623b375e10d00f0dc5e4e45a42"", ""value"": ""877eea623b375e10d00f0dc5e4e45a42""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/eb562ee63b735e10d00f0dc5e4e45a8e"", ""value"": ""eb562ee63b735e10d00f0dc5e4e45a8e""}",,2025-11-04 14:11:23,2025-11-14 08:11:09,,
INC0033305,a6a638d63b94be90ae6be524c3e45a88,Aspen | Error in Aspen HYSYS version 14,4,2,"{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user_group/421b4ade3b406290d00f0dc5e4e45aca"", ""value"": ""421b4ade3b406290d00f0dc5e4e45aca""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/22de6ae23b375e10d00f0dc5e4e45ade"", ""value"": ""22de6ae23b375e10d00f0dc5e4e45ade""}","{""link"": ""https://woodplcdev.service-now.com/api/now/table/sys_user/22de6ae23b375e10d00f0dc5e4e45ade"", ""value"": ""22de6ae23b375e10d00f0dc5e4e45ade""}",,2025-10-02 07:07:48,2025-11-14 08:11:09,,
